bedroom_count,bathroom_count,lot_area,floor_count,has_waterfront,house_condition,house_grade,house_area,basement_area,build_year,latitude,longitude,living_area_renov,schools_nearby,airport_distance,price,house_age
2.0,1.4142135623730951,70.71067811865476,1.224744871391589,0.0,1.7320508075688772,2.6457513110645907,40.496913462633174,13.416407864998739,44.10215414239989,7.274029144841255,10.6985513037981,45.387222871640866,1.4142135623730951,8.306623862918075,806.2257748298549,8.888194417315589
2.0,1.4142135623730951,78.74007874011811,1.224744871391589,0.0,1.7320508075688772,2.6457513110645907,38.98717737923585,0.0,44.10215414239989,7.273788558928559,10.6985513037981,43.70354676682432,1.7320508075688772,8.94427190999916,800.0,8.888194417315589
2.0,1.6583123951777,139.58599499949844,1.4142135623730951,0.0,1.7320508075688772,3.0,52.05766033928148,0.0,44.721359549995796,7.2590219726902605,10.685363821601959,48.88762624632127,1.0,8.602325267042627,793.7253933193772,4.898979485566356
1.7320508075688772,1.5,39.64845520319802,1.5811388300841898,0.0,1.7320508075688772,3.0,38.34057902536163,16.73320053068151,44.77722635447622,7.2718498334330315,10.70098126341692,49.09175083453431,1.7320508075688772,7.14142842854285,791.2016177940993,4.358898943540674
2.0,1.5811388300841898,91.6951470907812,1.4142135623730951,0.0,1.7320508075688772,3.0,53.103672189407014,0.0,44.87761134463375,7.278997183678532,10.701168160532756,36.05551275463989,1.7320508075688772,7.416198487095663,790.5694150420949,3.1622776601683795
2.0,1.8027756377319946,139.58599499949844,1.0,0.0,1.7320508075688772,3.0,39.496835316262995,34.20526275297414,44.799553569204235,7.262458261497962,10.691117808723277,52.24940191045253,1.0,8.366600265340756,790.5694150420949,4.123105625617661
1.7320508075688772,1.3228756555322954,85.38735269347563,1.0,0.0,2.0,2.8284271247461903,36.87817782917155,31.622776601683793,44.13615298142782,7.263428942310925,10.70392451393413,43.12771730569565,1.4142135623730951,8.660254037844387,784.2193570679061,8.717797887081348
2.0,1.5811388300841898,110.72939989000211,1.4142135623730951,0.0,1.7320508075688772,3.0,52.24940191045253,0.0,44.62062303464621,7.278179717484311,10.69555982639525,52.24940191045253,1.4142135623730951,8.366600265340756,782.6237921249264,5.744562646538029
1.7320508075688772,1.5811388300841898,139.58599499949844,1.4142135623730951,0.0,1.7320508075688772,3.082207001484488,56.92099788303083,0.0,44.66542286825459,7.249524122313133,10.703644239229927,60.95079983068311,1.0,8.426149773176359,777.1743691090179,5.385164807134504
1.7320508075688772,1.3228756555322954,122.0327824807744,1.0,0.0,1.7320508075688772,2.8284271247461903,44.384682042344295,18.973665961010276,44.49719092257398,7.270261343308093,10.688124250774782,50.695167422546305,1.0,7.745966692414834,767.1375365604267,6.6332495807108
2.0,1.5811388300841898,80.62257748298549,1.4142135623730951,0.0,1.7320508075688772,2.8284271247461903,57.532599454570104,0.0,44.85532298401161,7.262575300814443,10.67988763985839,48.78524367060187,1.4142135623730951,8.94427190999916,744.983221287567,3.4641016151377544
2.0,1.5811388300841898,102.46950765959599,1.0,0.0,2.0,2.6457513110645907,33.76388603226827,28.284271247461902,44.45222154178574,7.274132250653682,10.691304878264393,46.9041575982343,1.0,7.615773105863909,741.6198487095663,6.928203230275509
1.7320508075688772,1.3228756555322954,139.58599499949844,1.224744871391589,0.0,1.7320508075688772,2.8284271247461903,53.94441583704471,0.0,44.48595283907045,7.266684250743251,10.687609648560336,50.89204259999789,1.7320508075688772,7.0710678118654755,741.6198487095663,6.708203932499369
2.0,1.5811388300841898,57.83597496368502,1.4142135623730951,0.0,1.7320508075688772,2.8284271247461903,46.79743582719036,25.88435821108957,44.76605857119878,7.280350266299005,10.693362427225592,53.47896782848375,1.7320508075688772,8.54400374531753,707.0714249635605,4.47213595499958
2.0,1.3228756555322954,79.87490219086344,1.0,0.0,1.7320508075688772,2.8284271247461903,33.61547262794322,21.6794833886788,44.26059195266146,7.27536940642879,10.70028037015853,33.015148038438355,1.7320508075688772,7.0710678118654755,703.5623639735144,8.06225774829855
2.0,1.3228756555322954,139.58599499949844,1.0,0.0,1.7320508075688772,3.0,46.79743582719036,0.0,44.36214602563767,7.245709075031925,10.689200157167981,54.772255750516614,1.7320508075688772,8.0,701.0706098532444,7.483314773547883
1.4142135623730951,1.0,79.87490219086344,1.0,0.0,1.7320508075688772,2.6457513110645907,29.664793948382652,0.0,44.02272140611028,7.274778347138833,10.7010279880019,36.60601043544625,1.7320508075688772,8.12403840463596,700.0,9.273618495495704
2.0,1.5811388300841898,139.58599499949844,1.4142135623730951,0.0,1.7320508075688772,3.0,52.05766033928148,0.0,44.598206241955516,7.252930442241949,10.687001450360153,52.72570530585627,1.7320508075688772,8.426149773176359,694.2621983083912,5.916079783099616
2.23606797749979,1.5811388300841898,98.2598595561789,1.0,0.0,1.7320508075688772,2.8284271247461903,38.2099463490856,27.386127875258307,44.45222154178574,7.280096153211165,10.696354519180822,45.60701700396552,1.7320508075688772,8.888194417315589,685.5654600401044,6.928203230275509
1.7320508075688772,1.3228756555322954,85.55699854482975,1.0,0.0,1.7320508075688772,2.6457513110645907,41.352146256270665,0.0,44.13615298142782,7.278818585457396,10.699112112694213,47.53945729601885,1.0,8.48528137423857,680.44103344816,8.717797887081348
1.7320508075688772,1.5811388300841898,74.42445834535849,1.4142135623730951,0.0,1.7320508075688772,2.8284271247461903,51.76871642217914,0.0,44.86646854834911,7.259896693479873,10.67749970732849,54.680892457969264,1.4142135623730951,8.602325267042627,678.2256261746529,3.3166247903554
1.7320508075688772,1.5811388300841898,139.58599499949844,1.0,0.0,2.0,2.6457513110645907,39.6232255123179,29.32575659723036,44.553338819890925,7.260358117889227,10.67749970732849,39.496835316262995,1.7320508075688772,8.831760866327848,672.6812023536855,6.244997998398398
1.7320508075688772,1.5811388300841898,34.351128074635334,1.7320508075688772,0.0,1.7320508075688772,2.8284271247461903,35.63705936241092,0.0,44.73253849269008,7.273217994808076,10.704298202124228,36.3318042491699,1.7320508075688772,7.810249675906654,667.6076692189807,4.795831523312719
2.0,1.5,90.10549372818508,1.0,0.0,1.7320508075688772,2.8284271247461903,32.863353450309965,32.863353450309965,44.339598554790726,7.264592211542228,10.694250791897487,43.01162633521314,1.4142135623730951,7.211102550927978,663.32495807108,7.615773105863909
1.4142135623730951,1.0,69.6419413859206,1.0,0.0,2.0,2.6457513110645907,28.284271247461902,0.0,44.090815370097204,7.272819260781888,10.70299023637787,33.91164991562634,1.4142135623730951,7.745966692414834,663.32495807108,8.94427190999916
1.7320508075688772,1.5811388300841898,53.61902647381804,1.4142135623730951,0.0,1.7320508075688772,2.8284271247461903,42.07136793592526,0.0,44.609416046390926,7.2658860436976305,10.70453175061852,42.07136793592526,1.7320508075688772,8.246211251235321,663.287268082239,5.830951894845301
1.7320508075688772,1.5,139.58599499949844,1.4142135623730951,0.0,2.0,3.0,44.384682042344295,0.0,44.46346815083142,7.259028860667245,10.685550991876834,48.373546489791295,1.4142135623730951,8.366600265340756,661.4378277661476,6.855654600401044
1.7320508075688772,1.5811388300841898,35.14256678161116,1.7320508075688772,0.0,1.7320508075688772,2.8284271247461903,40.0,13.038404810405298,44.799553569204235,7.275060137208489,10.701962436861756,40.98780306383839,1.7320508075688772,7.211102550927978,660.3862506139873,4.123105625617661
2.0,1.0,93.8083151964686,1.0,0.0,2.0,2.6457513110645907,38.07886552931954,0.0,44.204072210600685,7.266677370022698,10.692286939658887,35.4964786985977,1.4142135623730951,7.874007874011811,659.545297913646,8.366600265340756
2.0,1.224744871391589,100.0,1.0,0.0,2.0,2.6457513110645907,32.71085446759225,29.154759474226502,44.204072210600685,7.2665328733860415,10.692193413888472,38.07886552931954,1.4142135623730951,8.0,655.7438524302,8.366600265340756
1.7320508075688772,1.5,89.61026726887941,1.0,0.0,2.0,2.8284271247461903,31.622776601683793,31.622776601683793,44.30575583375144,7.26971801378843,10.691304878264393,45.4972526643093,1.0,7.810249675906654,648.074069840786,7.810249675906654
1.7320508075688772,1.224744871391589,81.8535277187245,1.0,0.0,2.0,2.6457513110645907,39.6232255123179,0.0,44.22668877499196,7.268576201705531,10.692240176875938,39.6232255123179,1.7320508075688772,8.831760866327848,647.3020933072903,8.246211251235321
1.7320508075688772,1.5811388300841898,102.27414140436477,1.4142135623730951,0.0,1.7320508075688772,2.8284271247461903,43.93176527297759,0.0,44.67661580737735,7.261115616763033,10.693502700238122,47.853944456021594,1.0,7.937253933193772,638.3572667401852,5.291502622129181
1.7320508075688772,1.4142135623730951,114.45523142259597,1.0,0.0,2.23606797749979,2.8284271247461903,40.620192023179804,17.60681686165901,44.23799272118933,7.257540905844072,10.701868995647443,44.27188724235731,1.7320508075688772,8.48528137423857,634.8228099241551,8.18535277187245
2.0,1.5811388300841898,139.58599499949844,1.224744871391589,0.0,1.7320508075688772,3.0,47.958315233127195,36.46916505762094,44.48595283907045,7.24511559604124,10.694858577840101,53.19774431308154,1.0,8.94427190999916,632.4555320336759,6.708203932499369
1.7320508075688772,1.8027756377319946,36.42801120017397,1.4142135623730951,0.0,1.7320508075688772,2.8284271247461903,32.2490309931942,16.73320053068151,44.81071300481616,7.271904839861424,10.70387780199307,37.94733192202055,1.4142135623730951,7.14142842854285,620.4836822995428,4.0
2.0,1.3228756555322954,93.27379053088815,1.0,0.0,2.0,2.6457513110645907,39.496835316262995,0.0,44.35087372307337,7.277183521115845,10.694437806635747,45.60701700396552,1.7320508075688772,8.602325267042627,618.4658438426491,7.54983443527075
2.0,1.7320508075688772,85.03528679318957,1.4142135623730951,0.0,1.7320508075688772,2.8284271247461903,55.767373974394744,0.0,44.68780594300866,7.2496827516795515,10.694905329174262,53.103672189407014,1.7320508075688772,8.12403840463596,606.2177826491071,5.196152422706632
1.7320508075688772,1.0,80.21845174272562,1.0,0.0,2.0,2.6457513110645907,33.015148038438355,0.0,44.21538193886829,7.2638419586331855,10.703036952192589,36.60601043544625,1.7320508075688772,8.94427190999916,604.1522986797286,8.306623862918075
1.7320508075688772,1.4142135623730951,109.30233300346337,1.0,0.0,2.0,2.8284271247461903,43.93176527297759,0.0,44.339598554790726,7.252392708616929,10.693035116373649,46.9041575982343,1.4142135623730951,8.12403840463596,584.8076606885378,7.615773105863909
1.4142135623730951,1.4142135623730951,50.59644256269407,1.0,0.0,1.7320508075688772,2.8284271247461903,36.742346141747674,0.0,44.45222154178574,7.270790878577103,10.690977504419322,42.30839160261236,1.0,8.774964387392123,578.7918451395112,6.928203230275509
1.7320508075688772,1.5,127.33813254481157,1.0,0.0,2.0,2.6457513110645907,39.74921382870358,0.0,44.474711915874174,7.265968620906644,10.681151623303547,38.07886552931954,1.7320508075688772,7.483314773547883,578.7918451395112,6.782329983125268
1.7320508075688772,1.0,95.81231653602788,1.0,0.0,1.7320508075688772,2.6457513110645907,34.058772731852805,0.0,44.36214602563767,7.278234676073588,10.689340484800734,34.058772731852805,1.0,7.211102550927978,561.2486080160912,7.483314773547883
1.7320508075688772,1.224744871391589,88.94942383174835,1.224744871391589,0.0,1.7320508075688772,2.6457513110645907,36.60601043544625,0.0,44.21538193886829,7.279821426381282,10.701822274734337,38.47076812334269,1.7320508075688772,8.06225774829855,559.4640292279746,8.306623862918075
1.4142135623730951,1.0,78.57480512225277,1.0,0.0,2.0,2.6457513110645907,29.154759474226502,0.0,44.15880433163923,7.277719423006084,10.701308331227542,33.166247903554,1.0,7.745966692414834,555.4277630799527,8.602325267042627
1.7320508075688772,1.5811388300841898,71.06335201775947,1.4142135623730951,0.0,1.7320508075688772,2.6457513110645907,50.39841267341661,0.0,44.78839135311738,7.250227582634906,10.688545270522084,47.74934554525329,1.4142135623730951,8.0,547.7225575051662,4.242640687119285
1.4142135623730951,1.5811388300841898,36.98648401781386,1.4142135623730951,0.0,1.7320508075688772,2.6457513110645907,35.77708763999664,18.708286933869708,44.82186966202994,7.264908808787623,10.702943520359247,39.87480407475377,1.0,8.602325267042627,543.1390245600107,3.872983346207417
1.7320508075688772,1.7320508075688772,139.58599499949844,1.0,0.0,2.0,2.6457513110645907,33.015148038438355,27.568097504180443,44.63182720884279,7.251158528125006,10.687562865312184,37.54996671103717,1.4142135623730951,7.615773105863909,535.9104402789704,5.656854249492381
2.0,1.5811388300841898,96.93812459502195,1.4142135623730951,0.0,1.7320508075688772,2.8284271247461903,46.9041575982343,0.0,44.57577817604534,7.250558599170136,10.6985513037981,48.062459362791664,1.7320508075688772,8.94427190999916,533.8539126015655,6.082762530298219
1.7320508075688772,1.5811388300841898,104.08650248711405,1.0,0.0,2.0,2.8284271247461903,36.87817782917155,27.018512172212592,44.57577817604534,7.251461921571401,10.700140185997565,41.83300132670378,1.4142135623730951,7.483314773547883,533.8539126015655,6.082762530298219
1.7320508075688772,1.3228756555322954,139.58599499949844,1.0,0.0,1.7320508075688772,2.6457513110645907,42.42640687119285,0.0,44.36214602563767,7.271980473021087,10.681572917880587,37.54996671103717,1.7320508075688772,7.874007874011811,532.9165037789691,7.483314773547883
1.7320508075688772,1.224744871391589,101.3755394560246,1.0,0.0,1.7320508075688772,2.449489742783178,34.351128074635334,0.0,44.53088815642464,7.260716218115125,10.67749970732849,40.98780306383839,1.7320508075688772,8.831760866327848,524.4044240850758,6.4031242374328485
2.0,1.4142135623730951,92.87087810503355,1.0,0.0,2.0,2.6457513110645907,38.47076812334269,0.0,44.429719783046124,7.258925540326199,10.694998831229482,46.151923036857305,1.0,7.745966692414834,509.9019513592785,7.0710678118654755
1.7320508075688772,1.3228756555322954,76.53757247260981,1.0,0.0,1.7320508075688772,2.6457513110645907,37.013511046643494,0.0,44.57577817604534,7.253378523143542,10.7006074593922,37.416573867739416,1.7320508075688772,7.483314773547883,507.88778288121875,6.082762530298219
1.7320508075688772,1.224744871391589,98.5900603509299,1.0,0.0,2.0,2.6457513110645907,34.64101615137755,0.0,44.328320518603,7.2562042418884545,10.693128634782246,37.14835124201342,1.7320508075688772,8.774964387392123,492.44289008980525,7.681145747868608
1.4142135623730951,1.0,96.95359714832658,1.0,0.0,1.4142135623730951,2.449489742783178,34.785054261852174,0.0,44.14748010928823,7.263897025701837,10.702803371079934,39.74921382870358,1.7320508075688772,8.54400374531753,484.7679857416329,8.660254037844387
2.0,1.6583123951777,81.27115109311545,1.4142135623730951,0.0,1.7320508075688772,2.8284271247461903,54.037024344425184,0.0,44.85532298401161,7.260915920185276,10.692707795502503,55.04543577809154,1.0,7.874007874011811,790.5694150420949,3.4641016151377544
1.4142135623730951,1.0,70.71067811865476,1.0,0.0,1.7320508075688772,2.6457513110645907,30.0,0.0,44.090815370097204,7.274496546153555,10.704438331832268,35.77708763999664,1.0,8.246211251235321,743.6396977031283,8.94427190999916
1.7320508075688772,1.5811388300841898,118.54956769216832,1.0,0.0,2.0,2.6457513110645907,33.61547262794322,22.80350850198276,44.56455991031439,7.260309910740725,10.686767518758888,44.04543109109048,1.4142135623730951,7.54983443527075,616.344059758833,6.164414002968976
1.7320508075688772,1.0,99.72462083156798,1.0,0.0,2.0,2.449489742783178,31.78049716414141,0.0,44.41846462902562,7.263773124210309,10.67749970732849,37.282703764614496,1.7320508075688772,7.745966692414834,556.7764362830022,7.14142842854285
1.7320508075688772,1.5811388300841898,84.4393273303382,1.4142135623730951,0.0,1.7320508075688772,3.082207001484488,44.609416046390926,29.32575659723036,44.49719092257398,7.26863123290761,10.699485968961312,47.74934554525329,1.0,7.211102550927978,885.1553535961922,6.6332495807108
1.4142135623730951,1.5811388300841898,85.97674104081871,1.0,0.0,1.7320508075688772,3.0,51.76871642217914,0.0,44.76605857119878,7.276468923866851,10.687188591954387,48.11444689487763,1.4142135623730951,8.06225774829855,880.3408430829504,4.47213595499958
2.0,1.4142135623730951,77.52418977325722,1.0,0.0,1.7320508075688772,2.6457513110645907,33.76388603226827,33.76388603226827,43.58898943540674,7.268658748352408,10.699485968961312,47.32863826479693,1.0,7.14142842854285,792.4645102463579,11.135528725660043
1.7320508075688772,1.5811388300841898,85.73214099741124,1.0,0.0,2.23606797749979,2.8284271247461903,39.6232255123179,25.099800796022265,44.58699361921591,7.257375558698889,10.693502700238122,48.47679857416329,1.4142135623730951,7.280109889280518,604.1522986797286,6.0
2.0,1.5811388300841898,99.66443698732262,1.4142135623730951,0.0,1.7320508075688772,2.8284271247461903,44.83302354291979,22.80350850198276,44.609416046390926,7.2453709359838845,10.696074046116173,46.26013402488151,1.4142135623730951,7.681145747868608,576.1510218683986,5.830951894845301
2.345207879911715,1.9039432764659772,139.58599499949844,1.7320508075688772,0.0,1.7320508075688772,3.082207001484488,61.644140029689765,38.07886552931954,44.710177812216315,7.2730667534403945,10.68531702852096,60.95079983068311,1.0,7.416198487095663,1064.189832689638,5.0
1.4142135623730951,1.5811388300841898,63.245553203367585,1.4142135623730951,0.0,1.7320508075688772,3.0,47.11687595755899,0.0,44.721359549995796,7.270928413895986,10.699065379742288,43.243496620879306,1.7320508075688772,8.18535277187245,1064.189832689638,4.898979485566356
2.23606797749979,1.8708286933869707,92.2496612459905,1.4142135623730951,0.0,2.23606797749979,3.0,53.38539126015655,34.058772731852805,44.395945760846224,7.272399878994554,10.699345774392002,51.088159097779204,1.0,7.0710678118654755,1064.189832689638,7.280109889280518
2.0,1.5811388300841898,139.58599499949844,1.5811388300841898,0.0,1.7320508075688772,3.082207001484488,61.644140029689765,0.0,44.63182720884279,7.273960406821033,10.688217812151846,52.15361924162119,1.0,8.54400374531753,1044.030650891055,5.656854249492381
2.23606797749979,1.6583123951777,130.0769003320728,1.0,0.0,1.7320508075688772,3.0,41.10960958218893,38.07886552931954,44.45222154178574,7.2659548581036475,10.693455942771728,55.67764362830022,1.0,7.280109889280518,1014.889156509222,6.928203230275509
1.7320508075688772,1.0,139.58599499949844,1.0,0.0,1.7320508075688772,2.6457513110645907,36.46916505762094,0.0,43.9089968002003,7.274551532568863,10.693409185100887,36.60601043544625,1.7320508075688772,7.211102550927978,948.6832980505138,9.797958971132712
2.0,1.9039432764659772,75.82875444051551,1.4142135623730951,0.0,1.7320508075688772,3.082207001484488,58.39520528262573,31.78049716414141,44.78839135311738,7.264323781330235,10.689387260268944,60.95079983068311,1.0,7.54983443527075,943.3981132056604,4.242640687119285
2.23606797749979,1.8708286933869707,77.45966692414834,1.4142135623730951,0.0,1.7320508075688772,3.082207001484488,56.568542494923804,35.91656999213594,44.78839135311738,7.264268717496621,10.689387260268944,60.95079983068311,1.4142135623730951,8.366600265340756,943.3981132056604,4.242640687119285
2.0,1.7320508075688772,99.45853407325085,1.4142135623730951,0.0,1.7320508075688772,3.082207001484488,60.74537019394976,0.0,44.69899327725402,7.2679914694501395,10.685129854147773,58.56620185738529,1.7320508075688772,7.874007874011811,930.0537618869137,5.0990195135927845
2.0,1.6583123951777,73.41661937191061,1.0,0.0,2.0,2.8284271247461903,36.05551275463989,36.05551275463989,44.27188724235731,7.271052193458661,10.70453175061852,50.49752469181039,1.4142135623730951,8.306623862918075,924.6621004453465,8.0
2.0,1.7320508075688772,63.245553203367585,1.4142135623730951,0.0,2.0,3.0,40.124805295477756,23.664319132398465,44.51965857910413,7.269773036347146,10.699626161693688,40.8656334834051,1.7320508075688772,8.54400374531753,911.5920140062658,6.48074069840786
2.0,1.5811388300841898,98.44795579391175,1.4142135623730951,0.0,1.7320508075688772,3.0,58.309518948453004,0.0,44.799553569204235,7.275850465753128,10.691071040826547,55.40758070878027,1.7320508075688772,7.615773105863909,911.0433579144299,4.123105625617661
2.345207879911715,1.3228756555322954,70.71067811865476,1.5811388300841898,0.0,2.0,3.0,52.72570530585627,11.832159566199232,43.68065933568311,7.268589959545111,10.6997663525892,44.94441010848846,1.7320508075688772,8.246211251235321,907.1934744033381,10.770329614269007
2.23606797749979,1.5811388300841898,117.49893616539683,1.4142135623730951,0.0,2.0,3.082207001484488,56.39148871948674,0.0,44.609416046390926,7.272001100109928,10.694484559809323,56.39148871948674,1.0,8.717797887081348,894.9111687759853,5.830951894845301
1.7320508075688772,1.5811388300841898,88.63972021616495,1.4142135623730951,0.0,1.7320508075688772,3.082207001484488,56.92099788303083,0.0,44.654227123532216,7.267441090232517,10.687749997076091,54.49770637375485,1.7320508075688772,8.12403840463596,894.4271909999159,5.477225575051661
1.7320508075688772,1.3228756555322954,86.60254037844386,1.0,0.0,1.7320508075688772,2.8284271247461903,36.46916505762094,0.0,44.28317965096906,7.26893389707184,10.695092332467262,41.10960958218893,1.7320508075688772,7.483314773547883,887.130204648675,7.937253933193772
2.0,1.5811388300841898,101.39526616169022,1.4142135623730951,0.0,1.7320508075688772,3.0,52.24940191045253,0.0,44.67661580737735,7.269986244828803,10.687328945999557,52.44044240850758,1.7320508075688772,8.888194417315589,883.1760866327846,5.291502622129181
1.7320508075688772,1.4142135623730951,75.49834435270749,1.224744871391589,0.0,2.0,2.8284271247461903,42.5440947723653,23.2379000772445,44.034077712607996,7.271107205921255,10.700467279516348,46.58325879540846,1.0,8.774964387392123,877.4964387392122,9.219544457292887
2.0,1.5811388300841898,101.00495037373169,1.0,0.0,2.0,2.6457513110645907,40.24922359499622,22.360679774997898,44.27188724235731,7.26744797022999,10.69392350823588,39.6232255123179,1.4142135623730951,8.54400374531753,868.9073598491384,8.0
2.0,1.3228756555322954,60.0,1.224744871391589,0.0,1.7320508075688772,2.6457513110645907,44.83302354291979,0.0,43.61192497471305,7.270742740600853,10.703317242799075,44.83302354291979,1.4142135623730951,7.416198487095663,860.2325267042627,11.045361017187261
2.0,1.5811388300841898,139.58599499949844,1.4142135623730951,0.0,1.7320508075688772,3.0,56.39148871948674,0.0,44.721359549995796,7.262575300814443,10.691445178272206,60.95079983068311,1.4142135623730951,8.774964387392123,858.1957818586619,4.898979485566356
2.0,1.5811388300841898,65.16901104052447,1.4142135623730951,0.0,1.7320508075688772,2.8284271247461903,49.49747468305833,0.0,44.86646854834911,7.275630556865845,10.691258111185979,54.49770637375485,1.0,8.660254037844387,843.9182424856095,3.3166247903554
1.7320508075688772,1.5811388300841898,65.90144156238162,1.4142135623730951,0.0,1.7320508075688772,3.0,49.8998997994986,0.0,44.75488800120049,7.264936338330846,10.685644575784842,46.151923036857305,1.7320508075688772,7.681145747868608,839.86903741,4.58257569495584
1.7320508075688772,1.5811388300841898,44.721359549995796,1.7320508075688772,0.0,1.7320508075688772,3.0,40.98780306383839,0.0,43.69210454990696,7.272578634844727,10.699532700076205,44.15880433163923,1.7320508075688772,8.306623862918075,818.535277187245,10.723805294763608
2.0,1.5811388300841898,76.81145747868608,1.0,0.0,1.7320508075688772,2.8284271247461903,40.74309757492672,33.76388603226827,44.30575583375144,7.273987902107069,10.699345774392002,50.79370039680118,1.4142135623730951,7.937253933193772,815.4753215150046,7.810249675906654
2.0,1.0,65.11528238439882,1.0,0.0,1.7320508075688772,2.6457513110645907,32.4037034920393,18.439088914585774,43.86342439892262,7.272523633512647,10.70177555361726,42.5440947723653,1.0,8.246211251235321,810.6170489201421,10.0
1.7320508075688772,1.224744871391589,94.86832980505137,1.0,0.0,2.0,2.8284271247461903,37.416573867739416,27.568097504180443,44.14748010928823,7.276956781512447,10.70322381341248,54.86346689738081,1.4142135623730951,8.660254037844387,806.2257748298549,8.660254037844387
2.0,1.5811388300841898,81.55366331440912,1.4142135623730951,0.0,1.7320508075688772,3.0,49.39635614091387,0.0,44.87761134463375,7.275101373864147,10.703317242799075,36.742346141747674,1.4142135623730951,8.774964387392123,794.7483878561818,3.1622776601683795
2.0,1.5,87.8179936004006,1.0,0.0,1.7320508075688772,2.8284271247461903,34.785054261852174,27.92848008753788,44.41846462902562,7.26627827708243,10.690042095333395,41.47288270665544,1.7320508075688772,7.810249675906654,791.8333157931662,7.14142842854285
1.7320508075688772,1.3228756555322954,46.74398357008097,1.5811388300841898,0.0,1.7320508075688772,3.0,38.47076812334269,0.0,44.77722635447622,7.2749226800014855,10.69392350823588,38.47076812334269,1.4142135623730951,7.211102550927978,787.4007874011811,4.358898943540674
1.7320508075688772,1.4142135623730951,70.71067811865476,1.0,0.0,2.0,2.6457513110645907,32.863353450309965,26.832815729997478,44.06812907306141,7.273499845328932,10.699859812165764,42.42640687119285,1.0,8.306623862918075,786.4477096412704,9.055385138137417
2.0,1.3228756555322954,108.16653826391968,1.0,0.0,2.0,3.0,44.27188724235731,18.439088914585774,44.46346815083142,7.270701479224684,10.690369497823731,53.291650377896914,1.7320508075688772,7.0710678118654755,784.2193570679061,6.855654600401044
1.7320508075688772,1.3228756555322954,139.58599499949844,1.0,0.0,2.0,2.8284271247461903,40.8656334834051,0.0,44.45222154178574,7.267936433403913,10.685457407149213,48.27007354458868,1.0,8.774964387392123,774.5966692414834,6.928203230275509
1.7320508075688772,1.3228756555322954,79.74960814950754,1.0,0.0,2.0,2.6457513110645907,32.2490309931942,28.982753492378876,44.10215414239989,7.274462179432923,10.699345774392002,42.07136793592526,1.4142135623730951,7.54983443527075,774.5966692414834,8.888194417315589
1.4142135623730951,1.0,92.951600308978,1.224744871391589,0.0,1.7320508075688772,2.449489742783178,38.98717737923585,15.811388300841896,44.14748010928823,7.274792093249126,10.702943520359247,32.55764119219941,1.7320508075688772,8.774964387392123,764.8529270389178,8.660254037844387
